FltyId,Longitude,Latitude,Area,Occ,NumStories,FoundationType,FirstFloorHt,FOUND_TYPE,Cost,ContentCost,GooglePlus,Depth_Grid,Depth_in_Struc,flExp,SOID,BDDF_ID,BldgDmgPct,BldgLossUSD,ContentCostUSD,CDDF_ID,ContDmgPct,ContentLossUSD,InventoryCostUSD,IDDF_ID,InvDmgPct,InventoryLossUSD,DebrisID,Debris_Fin,Debris_Struc,Debris_Found,Debris_Tot,Restor_Days_Min,Restor_Days_Max,GridName
156,-101.3151795,48.26076296,1680,RES3A,1,7,0.94,SLAB ON GRADE,30000,15000,85WW7M8X+92,0,-0.94,0,R3A1N,0,0,0,15000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
441,-101.3494766,48.24361556,1354,RES1,1,7,0.94,SLAB ON GRADE,79000,39500,85WW6MHX+FG,0,-0.94,0,R11N,0,0,0,39500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1007,-101.299809,48.257948,1215,RES3E,1,7,0.94,SLAB ON GRADE,128500,64250,85WW7P52+53,0,-0.94,0,R3E1N,0,0,0,64250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2326,-101.2968027,48.25624408,3469,RES4,1,7,0.94,SLAB ON GRADE,1145500,572750,85WW7P43+F7,0,-0.94,0,R4LN,0,0,0,572750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2665,-101.3208558,48.24660312,1603,RES1,1,7,0.94,SLAB ON GRADE,72500,36250,85WW6P95+W3,0,-0.94,0,R11N,0,0,0,36250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3442,-101.3084075,48.247079,14135,RES1,1,4,0.94,BASEMENT,780500,390250,85WW6P6H+WC,0,-0.94,0,R11B,0,0,0,390250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3570,-101.288075,48.246337,956,RES1,1,4,0.94,BASEMENT,792000,396000,85WW7P52+GM,0,-0.94,0,R11B,0,0,0,396000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3830,-101.3040065,48.2580225,1975,RES1,1,7,0.94,SLAB ON GRADE,138000,69000,85WW6M7Q+85,0,-0.94,0,R11N,0,0,0,69000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3973,-101.3166788,48.25675751,877,RES3B,1,7,0.94,SLAB ON GRADE,61000,30500,85WW7M4Q+QQ,0,-0.94,0,R3B1N,0,0,0,30500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4003,-101.3158416,48.2600176,711,RES3B,1,7,0.94,SLAB ON GRADE,66500,33250,85WW7M2J+6P,0,-0.94,0,R3B1N,0,0,0,33250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4089,-101.3066037,48.24492818,662,RES3B,2,7,0.94,SLAB ON GRADE,62000,31000,85WW7P82+MR,0,-0.94,0,R3B1N,0,0,0,31000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4203,-101.3334341,48.25368445,1495,RES1,1,4,0.94,BASEMENT,206500,103250,85WW6M6J+Q6,0,-0.94,0,R11B,0,0,0,103250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4286,-101.3380449,48.24940448,575,RES1,1,4,0.94,BASEMENT,13500,6750,85WW6MC7+R4,0,-0.94,0,R11B,0,0,0,6750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4360,-101.3172959,48.26161179,1250,RES3A,2,7,0.94,SLAB ON GRADE,99500,49750,85WW7M6M+C5,0,-0.94,0,R3A1N,0,0,0,49750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4648,-101.2672397,48.23184714,1427,RES1,1,4,0.94,BASEMENT,208000,104000,85WW6MR5+79,0,-0.94,0,R11B,0,0,0,104000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4972,-101.30901,48.22471506,1502,RES1,1,7,0.94,SLAB ON GRADE,74500,37250,85WW7M7X+JM,0,-0.94,0,R11N,0,0,0,37250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5068,-101.3146959,48.22159345,1192,RES3A,1,7,0.94,SLAB ON GRADE,55000,27500,85WW6MMV+P8,0,-0.94,0,R3A1N,0,0,0,27500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5338,-101.2822216,48.23399316,6362,RES1,1,4,0.94,BASEMENT,338500,169250,85WW6MMJ+GP,0,-0.94,0,R11B,0,0,0,169250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5347,-101.285515,48.230537,1723,RES1,1,7,0.94,SLAB ON GRADE,119600,59800,85WW6MHH+VP,0,-0.94,0,R11N,0,0,0,59800,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5429,-101.3428663,48.23954254,1874,COM4,1,7,0.94,SLAB ON GRADE,82500,41250,85WW7P42+53,0,-0.94,0,C4LN,0,0,0,41250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5727,-101.3201885,48.2409155,1552,RES1,1,7,0.94,SLAB ON GRADE,81500,40750,85WW7M7X+HM,0,-0.94,0,R11N,0,0,0,40750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5859,-101.2779429,48.24297182,1243,RES1,1,4,0.94,BASEMENT,485000,242500,85WW6PQJ+W6,0,-0.94,0,R11B,0,0,0,242500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
6002,-101.2899045,48.2247585,1338,RES1,1,7,0.94,SLAB ON GRADE,129200,64600,85WW6MQH+R3,0,-0.94,0,R11N,0,0,0,64600,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
6215,-101.3485696,48.23140772,1035,RES1,1,4,0.94,BASEMENT,485000,242500,85WW6QG2+P9,0,-0.94,0,R11B,0,0,0,242500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
6374,-101.2910055,48.222164,3240,RES1,1,7,0.94,SLAB ON GRADE,133500,66750,85WW6P87+4G,0,-0.94,0,R11N,0,0,0,66750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
6918,-101.2766538,48.2294715,9305,RES1,1,4,0.94,BASEMENT,319000,159500,85WW6M6C+MQ,0,-0.94,0,R11B,0,0,0,159500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7100,-101.2925003,48.24244397,575,RES1,1,4,0.94,BASEMENT,10000,5000,85WW7P74+J2,0,-0.94,0,R11B,0,0,0,5000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7159,-101.2784063,48.24116107,899,RES1,1,4,0.94,BASEMENT,372275,186138,85WW7P74+Q3,0,-0.94,0,R11B,0,0,0,186138,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9956,-101.2916805,48.221687,2508,RES3E,1,7,0.94,SLAB ON GRADE,118000,59000,85WW6PC5+M8,0,-0.94,0,R3E1N,0,0,0,59000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10320,-101.2943249,48.220892,1306,RES3B,1,7,0.94,SLAB ON GRADE,67500,33750,85WW6M9M+68,0,-0.94,0,R3B1N,0,0,0,33750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10335,-101.316327,48.21820097,400,RES3B,1,7,0.94,SLAB ON GRADE,57000,28500,85WW6MMC+6Q,0,-0.94,0,R3B1N,0,0,0,28500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10338,-101.3138981,48.22123785,2871,RES3A,1,7,0.94,SLAB ON GRADE,142000,71000,85WW6P8C+8J,0,-0.94,0,R3A1N,0,0,0,71000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10346,-101.3273555,48.23346187,459,RES3B,2,7,0.94,SLAB ON GRADE,58000,29000,85WW6MMC+8P,0,-0.94,0,R3B1N,0,0,0,29000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10354,-101.3279923,48.23303611,461,RES3B,2,7,0.94,SLAB ON GRADE,55500,27750,85WW6MMC+8P,0,-0.94,0,R3B1N,0,0,0,27750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10641,-101.242841,48.231229,1250,IND2,1,7,0.94,SLAB ON GRADE,169500,84750,85WW7M27+F5,0,-0.94,0,I2LN,0,0,0,84750,0,0,0,11300.0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11433,-101.2889695,48.21503314,1839,RES3E,1,7,0.94,SLAB ON GRADE,117500,58750,85WW6P86+2C,0,-0.94,0,R3E1N,0,0,0,58750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11574,-101.2782526,48.21583849,2644,RES3A,1,7,0.94,SLAB ON GRADE,104000,52000,85WW6M8M+4Q,0,-0.94,0,R3A1N,0,0,0,52000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11618,-101.3287472,48.21180726,1250,RES3A,1,7,0.94,SLAB ON GRADE,146000,73000,85WW6P7C+XJ,0,-0.94,0,R3A1N,0,0,0,73000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12156,-101.3147604,48.21609357,2041,RES3A,1,7,0.94,SLAB ON GRADE,68500,34250,85WW6M7M+XJ,0,-0.94,0,R3A1N,0,0,0,34250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12241,-101.3289423,48.21269181,1250,RES3A,1,7,0.94,SLAB ON GRADE,122500,61250,85WW6P8C+8C,0,-0.94,0,R3A1N,0,0,0,61250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12400,-101.3173012,48.21554312,811,RES3B,1,7,0.94,SLAB ON GRADE,59000,29500,85WW6M8M+44,0,-0.94,0,R3B1N,0,0,0,29500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12413,-101.3138466,48.21680448,3063,RES3B,1,7,0.94,SLAB ON GRADE,93000,46500,85WW6PMM+JV,0,-0.94,0,R3B1N,0,0,0,46500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12460,-101.3168967,48.21443401,639,RES3B,2,7,0.94,SLAB ON GRADE,105000,52500,85WW7M5P+32,0,-0.94,0,R3B1N,0,0,0,52500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
127,-101.3315602,48.24537501,1269,RES1,1,7,0.95,SLAB ON GRADE,108500,54250,85WW6MQF+F7,0,-0.95,0,R11N,0,0,0,54250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
346,-101.3274175,48.2435345,961,RES1,1,4,0.95,BASEMENT,157000,78500,85WW6PPR+JH,0,-0.95,0,R11B,0,0,0,78500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
767,-101.299543,48.258144,2015,RES3E,1,7,0.95,SLAB ON GRADE,121500,60750,85WW7P52+75,0,-0.95,0,R3E1N,0,0,0,60750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1981,-101.2976659,48.26526075,5918,RES3E,1,7,0.95,SLAB ON GRADE,228000,114000,85WW7P82+4W,0,-0.95,0,R3E1N,0,0,0,114000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2365,-101.3094231,48.26323222,2160,RES1,1,7,0.95,SLAB ON GRADE,134300,67150,85WW6MPF+72,0,-0.95,0,R11N,0,0,0,67150,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2457,-101.323483,48.24354,1151,RES1,1,4,0.95,BASEMENT,521000,260500,85WW6PR3+8M,0,-0.95,0,R11B,0,0,0,260500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3223,-101.3156645,48.2475055,2040,RES1,1,7,0.95,SLAB ON GRADE,84000,42000,85WW6P86+7X,0,-0.95,0,R11N,0,0,0,42000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3356,-101.3282046,48.25232461,1237,RES1,1,7,0.95,SLAB ON GRADE,80500,40250,85WW6P85+M3,0,-0.95,0,R11N,0,0,0,40250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3539,-101.3083107,48.25681607,409,RES3A,2,7,0.95,SLAB ON GRADE,88500,44250,85WW6PR2+QV,0,-0.95,0,R3A1N,0,0,0,44250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3583,-101.3026585,48.2654215,992,RES1,1,7,0.95,SLAB ON GRADE,53000,26500,85WW6P85+Q3,0,-0.95,0,R11N,0,0,0,26500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3586,-101.3068037,48.26045919,2358,RES1,1,7,0.95,SLAB ON GRADE,154800,77400,85WW6MVJ+7Q,0,-0.95,0,R11N,0,0,0,77400,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3968,-101.313598,48.25018077,301,RES3B,1,7,0.95,SLAB ON GRADE,53500,26750,85WW7M2P+PX,0,-0.95,0,R3B1N,0,0,0,26750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4034,-101.315315,48.25970391,421,RES3B,1,7,0.95,SLAB ON GRADE,63000,31500,85WW7M2H+RR,0,-0.95,0,R3B1N,0,0,0,31500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4225,-101.3300381,48.25206649,744,RES1,1,4,0.95,BASEMENT,792000,396000,85WW7P52+W9,0,-0.95,0,R11B,0,0,0,396000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4230,-101.3308021,48.25153305,1899,RES1,1,4,0.95,BASEMENT,322000,161000,85WW7P43+35,0,-0.95,0,R11B,0,0,0,161000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4239,-101.3328406,48.25081511,381,RES1,1,4,0.95,BASEMENT,792000,396000,85WW7P52+CP,0,-0.95,0,R11B,0,0,0,396000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4606,-101.2735204,48.22840209,1796,IND2,1,7,0.95,SLAB ON GRADE,91500,45750,85WW7M5W+R9,0,-0.95,0,I2LN,0,0,0,45750,0,0,0,16235.84,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5324,-101.316268,48.23026,1645,RES1,1,7,0.95,SLAB ON GRADE,94500,47250,85WW7M8X+3M,0,-0.95,0,R11N,0,0,0,47250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5462,-101.2899193,48.22528195,1788,RES1,1,7,0.95,SLAB ON GRADE,103000,51500,85WW7M6X+C2,0,-0.95,0,R11N,0,0,0,51500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5480,-101.2984665,48.2223225,1196,RES1,1,7,0.95,SLAB ON GRADE,80000,40000,85WW7M4W+G9,0,-0.95,0,R11N,0,0,0,40000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5791,-101.2940176,48.23317672,2001,COM1,1,7,0.95,SLAB ON GRADE,67000,33500,85WW6MXF+RG,0,-0.95,0,C1LN,0,0,0,33500,0,0,0,13786.89,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5932,-101.2804496,48.21884071,1280,RES1,1,7,0.95,SLAB ON GRADE,71100,35550,85WW6MQH+WH,0,-0.95,0,R11N,0,0,0,35550,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7468,-101.289344,48.2288805,1423,RES1,2,7,0.95,SLAB ON GRADE,132900,66450,85WW6MQG+4F,0,-0.95,0,R12N,0,0,0,66450,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7803,-101.2655365,48.2311285,542,RES4,2,7,0.95,SLAB ON GRADE,1400000,700000,85WW6PJM+FQ,0,-0.95,0,R4LN,0,0,0,700000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7941,-101.3311435,48.2316224,2250,RES1,2,7,0.95,SLAB ON GRADE,127000,63500,85WW6MP7+G3,0,-0.95,0,R12N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8812,-101.2923958,48.22888394,2007,RES1,2,7,0.95,SLAB ON GRADE,109500,54750,85WW6P86+QP,0,-0.95,0,R12N,0,0,0,54750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8935,-101.2754601,48.21847233,2423,RES3A,1,7,0.95,SLAB ON GRADE,68000,34000,85WW6M8P+93,0,-0.95,0,R3A1N,0,0,0,34000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10213,-101.3384848,48.21903552,678,RES3B,1,7,0.95,SLAB ON GRADE,61000,30500,85WW6M96+HJ,0,-0.95,0,R3B1N,0,0,0,30500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10313,-101.29433,48.22124406,369,RES3B,1,7,0.95,SLAB ON GRADE,54000,27000,85WW6MMC+6X,0,-0.95,0,R3B1N,0,0,0,27000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10342,-101.3116792,48.21927514,313,RES3B,1,7,0.95,SLAB ON GRADE,58500,29250,85WW6MMF+82,0,-0.95,0,R3B1N,0,0,0,29250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10634,-101.252418,48.224735,1290,COM1,1,7,0.95,SLAB ON GRADE,77000,38500,85WW7M4W+MJ,0,-0.95,0,C1LN,0,0,0,38500,0,0,0,8888.1,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10774,-101.243425,48.23283,1712,COM2,1,7,0.95,SLAB ON GRADE,81000,40500,85WW7M2C+5X,0,-0.95,0,C2LN,0,0,0,40500,0,0,0,13182.4,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11240,-101.2427325,48.230646,3607,IND2,1,7,0.95,SLAB ON GRADE,276700,138350,85WW6MJC+H6,0,-0.95,0,I2LN,0,0,0,138350,0,0,0,32607.28,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
97,-101.3070268,48.24349355,1904,RES3A,1,7,0.955,SLAB ON GRADE,28000,14000,85WW7M8W+9R,0,-0.955,0,R3A1N,0,0,0,14000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
172,-101.3146514,48.25105072,666,RES3A,1,7,0.955,SLAB ON GRADE,59500,29750,85WW7M3H+3H,0,-0.955,0,R3A1N,0,0,0,29750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
469,-101.2932865,48.246992,2700,RES1,1,7,0.955,SLAB ON GRADE,212100,106050,85WW6MJC+4H,0,-0.955,0,R11N,0,0,0,106050,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
892,-101.2911145,48.2453455,1267,RES1,1,4,0.955,BASEMENT,521000,260500,85WW6MMM+Q2,0,-0.955,0,R11B,0,0,0,260500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
998,-101.279285,48.24509829,1947,RES1,1,4,0.955,BASEMENT,349000,174500,85WW7P83+35,0,-0.955,0,R11B,0,0,0,174500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1080,-101.3228798,48.24248044,1272,RES1,1,4,0.955,BASEMENT,78800,39400,85WW6PJC+VR,0,-0.955,0,R11B,0,0,0,39400,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1212,-101.2999166,48.24480975,660,RES1,1,4,0.955,BASEMENT,521000,260500,85WW6MC6+WV,0,-0.955,0,R11B,0,0,0,260500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1450,-101.3009777,48.24491959,1514,RES1,1,4,0.955,BASEMENT,521000,260500,85WW6PMP+3H,0,-0.955,0,R11B,0,0,0,260500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1453,-101.28194,48.249174,2289,RES1,1,7,0.955,SLAB ON GRADE,172700,86350,85WW6MJM+52,0,-0.955,0,R11N,0,0,0,86350,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1609,-101.298713,48.259247,1892,COM4,1,7,0.955,SLAB ON GRADE,112500,56250,85WW7M7X+HC,0,-0.955,0,C4LN,0,0,0,56250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1745,-101.3086035,48.2623795,3467,RES1,1,7,0.955,SLAB ON GRADE,296500,148250,85WW6MJC+C6,0,-0.955,0,R11N,0,0,0,148250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1772,-101.3147488,48.24421103,494,RES1,1,4,0.955,BASEMENT,521000,260500,85WW6QF2+P2,0,-0.955,0,R11B,0,0,0,260500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1876,-101.2995445,48.25775,2135,RES3E,1,7,0.955,SLAB ON GRADE,132000,66000,85WW7P52+45,0,-0.955,0,R3E1N,0,0,0,66000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1983,-101.305256,48.2579565,1418,RES1,1,7,0.955,SLAB ON GRADE,108900,54450,85WW6MM9+HF,0,-0.955,0,R11N,0,0,0,54450,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2550,-101.30782,48.2627885,404,RES1,1,7,0.955,SLAB ON GRADE,70000,35000,85WW6MPW+F2,0,-0.955,0,R11N,0,0,0,35000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2554,-101.3114561,48.25416582,2269,RES1,2,7,0.955,SLAB ON GRADE,172700,86350,85WW6MJM+22,0,-0.955,0,R12N,0,0,0,86350,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3072,-101.2884259,48.24335094,8408,RES1,1,4,0.955,BASEMENT,564500,282250,85WW6M7J+PJ,0,-0.955,0,R11B,0,0,0,282250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3399,-101.300163,48.2571,1196,RES3E,1,7,0.955,SLAB ON GRADE,137500,68750,85WW7M4X+RW,0,-0.955,0,R3E1N,0,0,0,68750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3429,-101.324197,48.2500325,1432,RES1,1,7,0.955,SLAB ON GRADE,86000,43000,85WW6M8X+M3,0,-0.955,0,R11N,0,0,0,43000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3431,-101.3215037,48.25388094,1250,RES3A,1,7,0.955,SLAB ON GRADE,118000,59000,85WW7M6M+M5,0,-0.955,0,R3A1N,0,0,0,59000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3677,-101.3271389,48.24793178,2439,RES1,2,7,0.955,SLAB ON GRADE,207400,103700,85WW6PV2+RJ,0,-0.955,0,R12N,0,0,0,103700,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3773,-101.3117352,48.24538778,1333,RES1,1,4,0.955,BASEMENT,792000,396000,85WW7P52+FQ,0,-0.955,0,R11B,0,0,0,396000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3851,-101.3153025,48.243479,891,RES1,1,4,0.955,BASEMENT,15000,7500,85WW6PJC+X2,0,-0.955,0,R11B,0,0,0,7500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4130,-101.3037667,48.24624075,1248,EDU2,1,7,0.955,SLAB ON GRADE,79000,39500,85WW7M4R+FW,0,-0.955,0,E2LN,0,0,0,39500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
4767,-101.2901055,48.22816,1192,RES1,1,7,0.955,SLAB ON GRADE,77500,38750,85WW6P95+34,0,-0.955,0,R11N,0,0,0,38750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5259,-101.332276,48.23462858,5295,RES1,1,4,0.955,BASEMENT,287000,143500,85WW7P53+X7,0,-0.955,0,R11B,0,0,0,143500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5279,-101.2874645,48.2427007,2208,COM1,2,7,0.955,SLAB ON GRADE,117000,58500,85WW7M5W+H9,0,-0.955,0,C1LN,0,0,0,58500,0,0,0,15213.12,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5320,-101.334232,48.2369945,1052,RES1,1,7,0.955,SLAB ON GRADE,101500,50750,85WW7M39+5V,0,-0.955,0,R11N,0,0,0,50750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
